;ID;ODS;PLANTA / UNIDAD;ESPECIALIDAD;PLANO / ISOMÉTRICO;DESCRIPCIÓN DE LÍNEA / LAZOS DE CORROSIÓN;INGENIERÍA / LÍNEA / EQUIPO;SK UT ITALCO;REV.;MATERIAL BASE 1;MATERIAL BASE 2;CLASIFI-CACIÓN META-LURGÍA;SPOOL;DESCRIPCIÓN DE JUNTA 1;DESCRIPCIÓN DE JUNTA 2;# DE JUNTA;"TALLER (T)
CAMPO (C)";"Φ
inch";SCH / THK;PROCESO SOLDA-DURA;TIPO JUNTA;MAT. DE APORTE;WPS;FECHA EJECUTADA;ESTAMPE SOLDADOR;;;;Cantidad junta soldada X SOLDADOR;;;;cantidad Pulg. Diam X SOLDADOR;;;;VT;PLP;;RX PRE PWHTX;;;UT PRE PWHT;;;PWHT;;;DUREZA;;;RX POST PWHT;;;UT POST PWHT;;;OBSERVACIONES
;;;;;;;;;;;;;;;;;;;;PROCESO DE SOLDADURA;;;;;W1;W2;W3;W4;W1;W2;W3;W4;W1;W2;W3;W4;;RESUL-TADO;N° INFORME;RESULTADO;FECHA;N° INFORME;RESULTADO;FECHA;N° INFORME;RESULTADO;FECHA;N° INFORME;RESULTADO;FECHA;N° INFORME;RESULTADO;FECHA;N° INFORME;RESULTADO;FECHA;N° INFORME;
|;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;47;29;U1300;LAZOS DE CORROSION;A36368;LÍNEA DRENAJE TAPADO;E1309C;10;0;SA106 GRB;A105;CS;NA;PIPE;ELBOW 90°;4;T; 3/4;80;GTAW;SW;ER70S-6;01UT;15/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;48;29;U1300;LAZOS DE CORROSION;A36368;LÍNEA DRENAJE TAPADO;E1309C;10;0;A105;SA106 GRB;CS;NA;ELBOW 90°;PIPE;5;T; 3/4;80;GTAW;SW;ER70S-6;01UT;15/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;49;29;U1300;LAZOS DE CORROSION;A36368;LÍNEA DRENAJE TAPADO;E1309C;10;0;SA106 GRB;A105;CS;NA;PIPE;TEE STRAIGHT;6;T; 3/4;80;GTAW;SW;ER70S-6;01UT;15/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;50;29;U1300;LAZOS DE CORROSION;A36368;LÍNEA DRENAJE TAPADO;E1309C;10;0;A105;SA106 GRB;CS;NA;TEE STRAIGHT;PIPE;7;T; 3/4;80;GTAW;SW;ER70S-6;01UT;15/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;51;29;U1300;LAZOS DE CORROSION;A36368;LÍNEA DRENAJE TAPADO;E1309C;10;0;A105;SA106 GRB;CS;NA;TEE STRAIGHT;PIPE;8;T; 3/4;80;GTAW;SW;ER70S-6;01UT;15/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;52;29;U1300;LAZOS DE CORROSION;A36368;LÍNEA DRENAJE TAPADO;E1309C;10;0;SA106 GRB;A105;CS;NA;PIPE;SOCKOLET;9;C; 3/4;80;GTAW;SW;ER70S-6;01UT;07/06/2023;C28;;;;1;;;; 3/4;;;;OK;OK;86;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;53;29;U1300;LAZOS DE CORROSION;A36368;LÍNEA DRENAJE TAPADO;E1309C;10;0;SA106 GRB;A105;CS;NA;PIPE;VALV CHECK;10;T; 3/4;80;GTAW;SW;ER70S-6;01UT;15/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;54;29;U1300;LAZOS DE CORROSION;A36368;LÍNEA DRENAJE TAPADO;E1309C;10;0;A105;SA106 GRB;CS;NA;VALV CHECK;PIPE;11;T; 3/4;80;GTAW;SW;ER70S-6;01UT;15/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;55;29;U1300;LAZOS DE CORROSION;A36368;LÍNEA DRENAJE TAPADO;E1309C;10;0;SA106 GRB;A105;CS;NA;PIPE;ELBOW 90°;12;T; 3/4;80;GTAW;SW;ER70S-6;01UT;15/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;56;29;U1300;LAZOS DE CORROSION;A36368;LÍNEA DRENAJE TAPADO;E1309C;10;0;A105;SA106 GRB;CS;NA;ELBOW 90°;PIPE;13;T; 3/4;80;GTAW;SW;ER70S-6;01UT;15/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;57;29;U1300;LAZOS DE CORROSION;A36368;LÍNEA DRENAJE TAPADO;E1309C;10;0;SA106 GRB;A105;CS;NA;PIPE;VALV GATE;14;T; 3/4;80;GTAW;SW;ER70S-6;01UT;15/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;58;29;U1300;LAZOS DE CORROSION;A36368;LÍNEA DRENAJE TAPADO;E1309C;10;0;A105;SA106 GRB;CS;NA;VALV GATE;PIPE;15;T; 3/4;80;GTAW;SW;ER70S-6;01UT;15/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;59;29;U1300;LAZOS DE CORROSION;A36368;LÍNEA DRENAJE TAPADO;E1309C;10;0;SA106 GRB;A105;CS;NA;PIPE;FLANGE SW;16;T; 3/4;80;GTAW;SW;ER70S-6;01UT;15/05/2023;C13;;;;1;;;; 3/4;;;;OK;OK;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;60;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;FLANGE WN;PIPE;1;T;6    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;6    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;61;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;PIPE;ELBOW 90°;2;T;6    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;6    ;;;;NA;NA;NA;OK;18/08/2019;PTSC-026 (2019);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;62;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;3;C;6    ;40    ;GTAW;BW;ER 308;20UT;30/05/2023;C13;;;;1;;;;6    ;;;;OK;OK;59;OK;1/06/2023;PTSC-012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;63;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;PIPE;ELBOW 90°;4;T;6    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;6    ;;;;NA;NA;NA;OK;18/08/2019;PTSC-026 (2019);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;64;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;48;T;4    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;4    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;65;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;ELBOW 90°;ELBOLET;6;T;1 1/2;80    ;GTAW;SW;ER 308;19UT;3/06/2023;C13;;;;1    ;;;;1 1/2;;;;OK;OK;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;66;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;ELBOW 90°;FLANGE LWN;7;T;1 1/2;80    ;GTAW;SW;ER 308;19UT;3/06/2023;C13;;;;1;;;;1 1/2;;;;OK;OK;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;67;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;ELBOW 90°;ELBOW 90°;8;T;6    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;6    ;;;;NA;NA;NA;OK;18/08/2019;PTSC-026 (2019);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;68;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;9;C;6    ;40    ;GTAW;BW;ER 308;20UT;30/05/2023;C13;;;;1;;;;6    ;;;;OK;OK;59;OK;1/06/2023;PTSC-012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;69;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;PIPE;TEE STRAIGHT;10C;T;6    ;40    ;GTAW;BW;ER 308;20UT;25/05/2023;C13;;;;1;;;;6    ;;;;OK;OK;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;70;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;TEE STRAIGHT;PIPE;11;T;6    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;6    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;71;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;TEE STRAIGHT;PIPE;12;T;6    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;6    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;72;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;PIPE;REDUCER;13;C;6    ;40    ;GTAW;BW;ER 308;20UT;28/05/2023;C13;;;;1;;;;6    ;;;;OK;OK;36;OK;OK;PTSC-015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;73;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;REDUCER;FLANGE WN;14;T;4    ;40    ;GTAW;BW;ER 308;20UT;13/05/2023;C13;;;;1;;;;4    ;;;;OK;OK;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;74;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;FLANGE WN;TEE STRAIGHT;15;T;4    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;4    ;;;;NA;NA;NA;OK;18/08/2019;PTSC-026 (2019);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;75;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;TEE STRAIGHT;FLANGE WN;16;T;4    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;4    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;76;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;TEE STRAIGHT;ELBOW 90°;17;T;4    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;4    ;;;;NA;NA;NA;OK;18/08/2019;PTSC-026 (2019);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;77;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;ELBOW 90°;TE010;18;T;SOPORTE;NA;GTAW;F;ER 308;19UT;8/06/2023;C13;;;;1    ;;;;SOPORTE;;;;OK;OK;61;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;78;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;PIPE;SOCKOLET;19;T; 3/4;80    ;GTAW;SW;ER 308;19UT;3/06/2023;C47;;;;1    ;;;; 3/4;;;;OK;OK;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;79;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;SOCKOLET;NIPPLE;20;T; 3/4;80    ;GTAW;SW;ER 308;19UT;3/06/2023;C47;;;;1    ;;;; 3/4;;;;OK;OK;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;80;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;PIPE;SOCKOLET;21;T; 3/4;80    ;GTAW;SW;ER 308;19UT;3/06/2023;C47;;;;1    ;;;; 3/4;;;;OK;OK;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;81;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;SOCKOLET;NIPPLE;22;C; 3/4;80    ;GTAW;SW;ER 308;19UT;3/06/2023;C47;;;;1    ;;;; 3/4;;;;OK;OK;58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;82;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;NIPPLE;VALV GATE;23;T; 3/4;80    ;GTAW;SW;ER 308;19UT;11/05/2023;C13;;;;1    ;;;; 3/4;;;;OK;OK;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;83;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;VALV GATE;NIPPLE;24;T; 3/4;80    ;GTAW;SW;ER 308;19UT;11/05/2023;C13;;;;1    ;;;; 3/4;;;;OK;OK;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;84;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;PIPE;REDUCER;25;T;4    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;4    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;85;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;REDUCER;FLANGE WN;26;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;86;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;PIPE;ELBOW 90°;27;T;6    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;6    ;;;;NA;NA;NA;OK;18/08/2019;PTSC-026 (2019);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;87;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;28C;T;6    ;40    ;GTAW;BW;ER 308;20UT;26/05/2023;C13;;;;1;;;;6    ;;;;OK;OK;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;88;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;PIPE;SOCKOLET;29;T; 3/4;80    ;GTAW;SW;ER 308;19UT;3/06/2023;C59;;;;;;;; 3/4;;;;OK;OK;58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;89;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;SOCKOLET;NIPPLE;30;T; 3/4;80    ;GTAW;SW;ER 308;19UT;3/06/2023;C13;;;;;;;; 3/4;;;;OK;OK;58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;90;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;NIPPLE;VALV GATE;31;T; 3/4;80    ;GTAW;SW;ER 308;19UT;11/05/2023;C13;;;;1    ;;;; 3/4;;;;OK;OK;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;91;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;VALV GATE;NIPPLE;32;T; 3/4;80    ;GTAW;SW;ER 308;19UT;8/06/2023;C29;;;;1    ;;;; 3/4;;;;OK;OK;61;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;92;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;PIPE;REDUCER;33;C;6    ;40    ;GTAW;BW;ER 308;20UT;28/05/2023;C47;;;;1    ;;;;6    ;;;;OK;OK;19;OK;1/06/2023;PTSC-012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;93;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;REDUCER;FLANGE WN;34;T;4    ;40    ;GTAW;BW;ER 308;20UT;11/05/2023;C13;;;;1    ;;;;4    ;;;;OK;OK;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;94;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;FLANGE WN;TEE STRAIGHT;35;T;4    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;4    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;95;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;TEE STRAIGHT;FLANGE WN;36;T;4    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;4    ;;;;NA;NA;NA;OK;18/08/2019;PTSC-026 (2019);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;96;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;TEE STRAIGHT;ELBOW 90°;37;T;4    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;4    ;;;;NA;NA;NA;OK;18/08/2019;"PTSC-007
PTSC-026 (2019)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;97;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;ELBOW 90°;TE010;38;T;SOPORTE;NA;GTAW;F;ER 308;19UT;8/06/2023;C29;;;;1    ;;;;SOPORTE;;;;OK;OK;61;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;98;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;ELBOW 90°;PIPE;39;T;4    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;4    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;99;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;PIPE;SOCKOLET;40;T; 3/4;80    ;GTAW;SW;ER 308;19UT;3/06/2023;C47;;;;1    ;;;; 3/4;;;;OK;OK;58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;100;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;SOCKOLET;NIPPLE;41;T; 3/4;80    ;GTAW;SW;ER 308;19UT;3/06/2023;C47;;;;1    ;;;; 3/4;;;;OK;OK;58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;101;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;PIPE;SOCKOLET;42;T; 3/4;80    ;GTAW;SW;ER 308;19UT;3/06/2023;C47;;;;1    ;;;; 3/4;;;;OK;OK;58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;102;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;SOCKOLET;NIPPLE;43;T; 3/4;80    ;GTAW;SW;ER 308;19UT;3/06/2023;C47;;;;1    ;;;; 3/4;;;;OK;OK;58;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;103;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;NIPPLE;VALV GATE;44;T; 3/4;80    ;GTAW;SW;ER 308;19UT;11/05/2023;C13;;;;1    ;;;; 3/4;;;;OK;OK;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;104;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_1-2;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;SA312 TP304L;SS;;VALV GATE;NIPPLE;45;T; 3/4;80    ;GTAW;SW;ER 308;19UT;11/05/2023;C13;;;;1    ;;;; 3/4;;;;OK;OK;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;105;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;SA312 TP304L;A182 F304L;SS;;PIPE;REDUCER;46;T;4    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;4    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;106;29;U1400;INGENIERIAS;;SUCCION P1409A/B;SP1409A/B;11;;A182 F304L;A182 F304L;SS;;REDUCER;FLANGE WN;47;T;3    ;40    ;GTAW;BW;ER 308;20UT;ECP;ECP;;;;1;;;;3    ;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;107;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_2-2;SUCCION P1409A/B;SP1409A/B;12;;A182 F304L;A182 F304L;SS;J;REDUCER;VALV GATE;1;T; 3/4;80    ;GTAW;SW;ER 308;19UT;1/06/2023;C13;;;;1    ;;;; 3/4;;;;OK;OK;54;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;108;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_2-2;SUCCION P1409A/B;SP1409A/B;12;;A182 F304L;SA312 TP304L;SS;J;VALV GATE;NIPPLE;2;T; 3/4;80    ;GTAW;SW;ER 308;19UT;17/05/2023;C13;;;;1    ;;;; 3/4;;;;OK;OK;53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
;109;29;U1400;INGENIERIAS;GRB-4904-18155-ID-MET-IS-001_2-2;SUCCION P1409A/B;SP1409A/B;12;;SA312 TP304L;A182 F304L;SS;J;NIPPLE;ELBOW 90°;3;T; 3/4;80    ;GTAW;SW;ER 308;19UT;1/06/2023;C13;;;;1    ;;;; 3/4;;;;OK;OK;54;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;
